Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-21 00:00:00-04:00,2205.10009765625,2206.39990234375,2204.0,2205.5,2205.5,0
2024-03-21 01:00:00-04:00,2205.60009765625,2207.5,2204.0,2207.199951171875,2207.199951171875,2938
2024-03-21 02:00:00-04:00,2207.199951171875,2211.89990234375,2206.60009765625,2209.39990234375,2209.39990234375,6810
2024-03-21 03:00:00-04:00,2209.199951171875,2212.39990234375,2208.5,2208.699951171875,2208.699951171875,6711
2024-03-21 04:00:00-04:00,2208.699951171875,2208.800048828125,2198.699951171875,2203.5,2203.5,13783
2024-03-21 05:00:00-04:00,2203.60009765625,2208.300048828125,2201.800048828125,2207.800048828125,2207.800048828125,12127
2024-03-21 06:00:00-04:00,2207.699951171875,2214.10009765625,2207.39990234375,2209.800048828125,2209.800048828125,16752
2024-03-21 07:00:00-04:00,2209.89990234375,2211.0,2207.300048828125,2209.60009765625,2209.60009765625,10702
2024-03-21 08:00:00-04:00,2209.60009765625,2211.0,2205.10009765625,2210.0,2210.0,22335
2024-03-21 09:00:00-04:00,2210.0,2210.300048828125,2193.699951171875,2194.10009765625,2194.10009765625,41460
2024-03-21 10:00:00-04:00,2193.89990234375,2194.10009765625,2177.300048828125,2178.39990234375,2178.39990234375,71315
2024-03-21 11:00:00-04:00,2178.39990234375,2178.699951171875,2168.199951171875,2176.39990234375,2176.39990234375,37679
2024-03-21 12:00:00-04:00,2176.5,2182.5,2174.699951171875,2181.89990234375,2181.89990234375,23862
2024-03-21 13:00:00-04:00,2182.0,2185.89990234375,2180.60009765625,2183.0,2183.0,22324
2024-03-21 14:00:00-04:00,2183.10009765625,2186.300048828125,2182.699951171875,2185.10009765625,2185.10009765625,4864
2024-03-21 15:00:00-04:00,2185.10009765625,2185.89990234375,2182.39990234375,2183.699951171875,2183.699951171875,4704
2024-03-21 16:00:00-04:00,2183.699951171875,2184.699951171875,2182.699951171875,2183.300048828125,2183.300048828125,2051
2024-03-21 18:00:00-04:00,2183.39990234375,2184.5,2182.800048828125,2183.10009765625,2183.10009765625,0
2024-03-21 19:00:00-04:00,2183.10009765625,2183.800048828125,2182.800048828125,2183.60009765625,2183.60009765625,1450
2024-03-21 20:00:00-04:00,2183.60009765625,2188.0,2182.89990234375,2186.89990234375,2186.89990234375,3071
2024-03-21 21:00:00-04:00,2186.89990234375,2187.800048828125,2174.5,2175.39990234375,2175.39990234375,6986
2024-03-21 22:00:00-04:00,2175.39990234375,2179.0,2173.5,2174.39990234375,2174.39990234375,6500
2024-03-21 23:00:00-04:00,2174.300048828125,2177.699951171875,2174.0,2175.199951171875,2175.199951171875,3095
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-21 00:00:00-04:00,2205.10009765625,2206.39990234375,2204.0,2205.5,2205.5,0
2024-03-21 01:00:00-04:00,2205.60009765625,2207.5,2204.0,2207.199951171875,2207.199951171875,2938
2024-03-21 02:00:00-04:00,2207.199951171875,2211.89990234375,2206.60009765625,2209.39990234375,2209.39990234375,6810
2024-03-21 03:00:00-04:00,2209.199951171875,2212.39990234375,2208.5,2208.699951171875,2208.699951171875,6711
2024-03-21 04:00:00-04:00,2208.699951171875,2208.800048828125,2198.699951171875,2203.5,2203.5,13783
2024-03-21 05:00:00-04:00,2203.60009765625,2208.300048828125,2201.800048828125,2207.800048828125,2207.800048828125,12127
2024-03-21 06:00:00-04:00,2207.699951171875,2214.10009765625,2207.39990234375,2209.800048828125,2209.800048828125,16752
2024-03-21 07:00:00-04:00,2209.89990234375,2211.0,2207.300048828125,2209.60009765625,2209.60009765625,10702
2024-03-21 08:00:00-04:00,2209.60009765625,2211.0,2205.10009765625,2210.0,2210.0,22335
2024-03-21 09:00:00-04:00,2210.0,2210.300048828125,2193.699951171875,2194.10009765625,2194.10009765625,41460
2024-03-21 10:00:00-04:00,2193.89990234375,2194.10009765625,2177.300048828125,2178.39990234375,2178.39990234375,71315
2024-03-21 11:00:00-04:00,2178.39990234375,2178.699951171875,2168.199951171875,2176.39990234375,2176.39990234375,37679
2024-03-21 12:00:00-04:00,2176.5,2182.5,2174.699951171875,2181.89990234375,2181.89990234375,23862
2024-03-21 13:00:00-04:00,2182.0,2185.89990234375,2180.60009765625,2183.0,2183.0,22324
2024-03-21 14:00:00-04:00,2183.10009765625,2186.300048828125,2182.699951171875,2185.10009765625,2185.10009765625,4864
2024-03-21 15:00:00-04:00,2185.10009765625,2185.89990234375,2182.39990234375,2183.699951171875,2183.699951171875,4704
2024-03-21 16:00:00-04:00,2183.699951171875,2184.699951171875,2182.699951171875,2183.300048828125,2183.300048828125,2051
2024-03-21 18:00:00-04:00,2183.39990234375,2184.5,2182.800048828125,2183.10009765625,2183.10009765625,0
2024-03-21 19:00:00-04:00,2183.10009765625,2183.800048828125,2182.800048828125,2183.60009765625,2183.60009765625,1450
2024-03-21 20:00:00-04:00,2183.60009765625,2188.0,2182.89990234375,2186.89990234375,2186.89990234375,3071
2024-03-21 21:00:00-04:00,2186.89990234375,2187.800048828125,2174.5,2175.39990234375,2175.39990234375,6986
2024-03-21 22:00:00-04:00,2175.39990234375,2179.0,2173.5,2174.39990234375,2174.39990234375,6500
2024-03-21 23:00:00-04:00,2174.300048828125,2177.699951171875,2174.0,2175.199951171875,2175.199951171875,3095
