Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-09 00:00:00-04:00,2362.60009765625,2364.699951171875,2361.5,2362.699951171875,2362.699951171875,0
2024-04-09 01:00:00-04:00,2362.699951171875,2366.5,2362.39990234375,2363.60009765625,2363.60009765625,4021
2024-04-09 02:00:00-04:00,2363.60009765625,2365.300048828125,2361.5,2363.10009765625,2363.10009765625,5219
2024-04-09 03:00:00-04:00,2363.0,2376.0,2362.89990234375,2372.800048828125,2372.800048828125,17074
2024-04-09 04:00:00-04:00,2372.800048828125,2378.199951171875,2370.300048828125,2376.5,2376.5,9277
2024-04-09 05:00:00-04:00,2376.60009765625,2384.5,2376.10009765625,2382.10009765625,2382.10009765625,12584
2024-04-09 06:00:00-04:00,2382.199951171875,2383.199951171875,2374.800048828125,2375.199951171875,2375.199951171875,11479
2024-04-09 07:00:00-04:00,2375.300048828125,2375.60009765625,2368.10009765625,2373.199951171875,2373.199951171875,10560
2024-04-09 08:00:00-04:00,2373.199951171875,2376.0,2364.10009765625,2368.0,2368.0,24270
2024-04-09 09:00:00-04:00,2368.0,2379.699951171875,2366.800048828125,2374.199951171875,2374.199951171875,31249
2024-04-09 10:00:00-04:00,2374.10009765625,2383.10009765625,2363.800048828125,2371.5,2371.5,42226
2024-04-09 11:00:00-04:00,2371.39990234375,2372.300048828125,2357.0,2359.10009765625,2359.10009765625,30165
2024-04-09 12:00:00-04:00,2359.10009765625,2365.89990234375,2358.800048828125,2363.5,2363.5,13964
2024-04-09 13:00:00-04:00,2363.5,2368.300048828125,2360.60009765625,2365.800048828125,2365.800048828125,13468
2024-04-09 14:00:00-04:00,2365.800048828125,2368.60009765625,2364.0,2368.199951171875,2368.199951171875,5792
2024-04-09 15:00:00-04:00,2368.10009765625,2370.10009765625,2363.800048828125,2369.60009765625,2369.60009765625,5582
2024-04-09 16:00:00-04:00,2369.800048828125,2373.10009765625,2369.199951171875,2372.0,2372.0,3087
2024-04-09 18:00:00-04:00,2372.39990234375,2372.60009765625,2368.800048828125,2370.89990234375,2370.89990234375,0
2024-04-09 19:00:00-04:00,2370.699951171875,2374.199951171875,2370.0,2373.39990234375,2373.39990234375,2251
2024-04-09 20:00:00-04:00,2373.39990234375,2374.300048828125,2369.5,2370.199951171875,2370.199951171875,2945
2024-04-09 21:00:00-04:00,2370.300048828125,2370.60009765625,2362.89990234375,2367.39990234375,2367.39990234375,8916
2024-04-09 22:00:00-04:00,2367.300048828125,2372.199951171875,2366.89990234375,2370.0,2370.0,4522
2024-04-09 23:00:00-04:00,2370.10009765625,2371.60009765625,2368.800048828125,2369.60009765625,2369.60009765625,2265
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-09 00:00:00-04:00,2362.60009765625,2364.699951171875,2361.5,2362.699951171875,2362.699951171875,0
2024-04-09 01:00:00-04:00,2362.699951171875,2366.5,2362.39990234375,2363.60009765625,2363.60009765625,4021
2024-04-09 02:00:00-04:00,2363.60009765625,2365.300048828125,2361.5,2363.10009765625,2363.10009765625,5219
2024-04-09 03:00:00-04:00,2363.0,2376.0,2362.89990234375,2372.800048828125,2372.800048828125,17074
2024-04-09 04:00:00-04:00,2372.800048828125,2378.199951171875,2370.300048828125,2376.5,2376.5,9277
2024-04-09 05:00:00-04:00,2376.60009765625,2384.5,2376.10009765625,2382.10009765625,2382.10009765625,12584
2024-04-09 06:00:00-04:00,2382.199951171875,2383.199951171875,2374.800048828125,2375.199951171875,2375.199951171875,11479
2024-04-09 07:00:00-04:00,2375.300048828125,2375.60009765625,2368.10009765625,2373.199951171875,2373.199951171875,10560
2024-04-09 08:00:00-04:00,2373.199951171875,2376.0,2364.10009765625,2368.0,2368.0,24270
2024-04-09 09:00:00-04:00,2368.0,2379.699951171875,2366.800048828125,2374.199951171875,2374.199951171875,31249
2024-04-09 10:00:00-04:00,2374.10009765625,2383.10009765625,2363.800048828125,2371.5,2371.5,42226
2024-04-09 11:00:00-04:00,2371.39990234375,2372.300048828125,2357.0,2359.10009765625,2359.10009765625,30165
2024-04-09 12:00:00-04:00,2359.10009765625,2365.89990234375,2358.800048828125,2363.5,2363.5,13964
2024-04-09 13:00:00-04:00,2363.5,2368.300048828125,2360.60009765625,2365.800048828125,2365.800048828125,13468
2024-04-09 14:00:00-04:00,2365.800048828125,2368.60009765625,2364.0,2368.199951171875,2368.199951171875,5792
2024-04-09 15:00:00-04:00,2368.10009765625,2370.10009765625,2363.800048828125,2369.60009765625,2369.60009765625,5582
2024-04-09 16:00:00-04:00,2369.800048828125,2373.10009765625,2369.199951171875,2372.0,2372.0,3087
2024-04-09 18:00:00-04:00,2372.39990234375,2372.60009765625,2368.800048828125,2370.89990234375,2370.89990234375,0
2024-04-09 19:00:00-04:00,2370.699951171875,2374.199951171875,2370.0,2373.39990234375,2373.39990234375,2251
2024-04-09 20:00:00-04:00,2373.39990234375,2374.300048828125,2369.5,2370.199951171875,2370.199951171875,2945
2024-04-09 21:00:00-04:00,2370.300048828125,2370.60009765625,2362.89990234375,2367.39990234375,2367.39990234375,8916
2024-04-09 22:00:00-04:00,2367.300048828125,2372.199951171875,2366.89990234375,2370.0,2370.0,4522
2024-04-09 23:00:00-04:00,2370.10009765625,2371.60009765625,2368.800048828125,2369.60009765625,2369.60009765625,2265
