Date,Open,High,Low,Close,Adj Close,Volume
2024-01-04 08:00:00-05:00,2053.39990234375,2054.699951171875,2046.0999755859375,2047.4000244140625,2047.4000244140625,16244
2024-01-04 09:00:00-05:00,2047.5,2049.800048828125,2043.300048828125,2046.5,2046.5,14046
2024-01-04 10:00:00-05:00,2046.5,2055.199951171875,2046.199951171875,2052.5,2052.5,14361
2024-01-04 11:00:00-05:00,2052.60009765625,2054.300048828125,2051.39990234375,2052.0,2052.0,6958
2024-01-04 12:00:00-05:00,2052.10009765625,2052.300048828125,2048.199951171875,2050.699951171875,2050.699951171875,5845
2024-01-04 13:00:00-05:00,2050.60009765625,2051.39990234375,2048.800048828125,2050.60009765625,2050.60009765625,5066
2024-01-04 14:00:00-05:00,2050.60009765625,2052.39990234375,2049.89990234375,2051.800048828125,2051.800048828125,2395
2024-01-04 15:00:00-05:00,2051.800048828125,2052.300048828125,2050.39990234375,2050.699951171875,2050.699951171875,2628
2024-01-04 16:00:00-05:00,2050.699951171875,2051.89990234375,2050.60009765625,2051.0,2051.0,1113
2024-01-04 18:00:00-05:00,2051.39990234375,2052.0,2049.89990234375,2051.199951171875,2051.199951171875,0
2024-01-04 19:00:00-05:00,2051.300048828125,2051.699951171875,2050.199951171875,2051.300048828125,2051.300048828125,1368
2024-01-04 20:00:00-05:00,2051.300048828125,2055.0,2051.0,2052.800048828125,2052.800048828125,4976
2024-01-04 21:00:00-05:00,2052.699951171875,2054.60009765625,2052.300048828125,2052.89990234375,2052.89990234375,3076
2024-01-04 22:00:00-05:00,2053.0,2053.10009765625,2051.60009765625,2052.0,2052.0,2568
2024-01-04 23:00:00-05:00,2052.0,2053.10009765625,2051.199951171875,2051.699951171875,2051.699951171875,1017
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-05 00:00:00-05:00,2051.199951171875,2051.800048828125,2049.800048828125,2051.199951171875,2051.199951171875,0
2024-01-05 01:00:00-05:00,2051.199951171875,2051.800048828125,2047.5999755859375,2049.199951171875,2049.199951171875,3715
2024-01-05 02:00:00-05:00,2049.10009765625,2053.800048828125,2048.800048828125,2050.0,2050.0,5146
2024-01-05 03:00:00-05:00,2050.0,2051.300048828125,2048.199951171875,2049.300048828125,2049.300048828125,3257
2024-01-05 04:00:00-05:00,2049.199951171875,2050.800048828125,2045.199951171875,2045.800048828125,2045.800048828125,4376
2024-01-05 05:00:00-05:00,2045.699951171875,2047.0999755859375,2044.199951171875,2046.9000244140625,2046.9000244140625,5260
2024-01-05 06:00:00-05:00,2047.0,2047.199951171875,2043.800048828125,2046.0,2046.0,3406
2024-01-05 07:00:00-05:00,2046.0999755859375,2047.699951171875,2045.0999755859375,2046.9000244140625,2046.9000244140625,5986
2024-01-05 08:00:00-05:00,2047.0,2049.0,2030.800048828125,2046.9000244140625,2046.9000244140625,46977
2024-01-05 09:00:00-05:00,2047.0,2056.39990234375,2045.5999755859375,2054.199951171875,2054.199951171875,28395
2024-01-05 10:00:00-05:00,2054.199951171875,2071.10009765625,2054.199951171875,2061.89990234375,2061.89990234375,40135
2024-01-05 11:00:00-05:00,2061.800048828125,2063.300048828125,2050.89990234375,2051.800048828125,2051.800048828125,13788
2024-01-05 12:00:00-05:00,2051.89990234375,2052.300048828125,2047.199951171875,2048.800048828125,2048.800048828125,13738
2024-01-05 13:00:00-05:00,2048.699951171875,2055.39990234375,2047.300048828125,2055.0,2055.0,8139
2024-01-05 14:00:00-05:00,2055.10009765625,2057.199951171875,2051.800048828125,2052.60009765625,2052.60009765625,3968
2024-01-05 15:00:00-05:00,2052.60009765625,2052.60009765625,2049.89990234375,2050.800048828125,2050.800048828125,2928
2024-01-05 16:00:00-05:00,2050.800048828125,2053.199951171875,2050.800048828125,2052.60009765625,2052.60009765625,1811
Date,Open,High,Low,Close,Adj Close,Volume
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-07 18:00:00-05:00,2052.60009765625,2052.60009765625,2049.800048828125,2051.10009765625,2051.10009765625,2304
2024-01-07 19:00:00-05:00,2051.10009765625,2053.0,2050.60009765625,2052.5,2052.5,1571
2024-01-07 20:00:00-05:00,2052.60009765625,2053.300048828125,2049.300048828125,2050.199951171875,2050.199951171875,3624
2024-01-07 21:00:00-05:00,2050.199951171875,2050.300048828125,2047.699951171875,2047.800048828125,2047.800048828125,4549
2024-01-07 22:00:00-05:00,2047.699951171875,2048.0,2041.699951171875,2042.9000244140625,2042.9000244140625,4967
2024-01-07 23:00:00-05:00,2042.800048828125,2044.4000244140625,2042.199951171875,2042.300048828125,2042.300048828125,2440
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-08 00:00:00-05:00,2042.4000244140625,2042.5999755859375,2033.4000244140625,2037.199951171875,2037.199951171875,0
2024-01-08 01:00:00-05:00,2037.0999755859375,2039.5999755859375,2036.699951171875,2039.300048828125,2039.300048828125,5497
2024-01-08 02:00:00-05:00,2039.199951171875,2039.5,2034.800048828125,2037.699951171875,2037.699951171875,7273
2024-01-08 03:00:00-05:00,2037.5999755859375,2038.0,2033.5,2034.4000244140625,2034.4000244140625,7097
2024-01-08 04:00:00-05:00,2034.4000244140625,2038.0999755859375,2032.699951171875,2035.5,2035.5,6424
2024-01-08 05:00:00-05:00,2035.5,2035.800048828125,2033.300048828125,2033.9000244140625,2033.9000244140625,4656
2024-01-08 06:00:00-05:00,2033.9000244140625,2034.300048828125,2022.699951171875,2026.4000244140625,2026.4000244140625,18513
2024-01-08 07:00:00-05:00,2026.300048828125,2031.300048828125,2025.199951171875,2031.0,2031.0,7672
2024-01-08 08:00:00-05:00,2031.0,2031.9000244140625,2024.5999755859375,2025.199951171875,2025.199951171875,21790
2024-01-08 09:00:00-05:00,2025.199951171875,2033.5999755859375,2024.699951171875,2032.800048828125,2032.800048828125,19460
2024-01-08 10:00:00-05:00,2032.699951171875,2041.4000244140625,2031.800048828125,2040.9000244140625,2040.9000244140625,23042
2024-01-08 11:00:00-05:00,2042.4000244140625,2043.5999755859375,2037.800048828125,2038.800048828125,2038.800048828125,14172
2024-01-08 12:00:00-05:00,2038.800048828125,2039.5999755859375,2033.5,2034.0999755859375,2034.0999755859375,8544
2024-01-08 13:00:00-05:00,2034.199951171875,2034.699951171875,2032.5999755859375,2032.800048828125,2032.800048828125,12999
2024-01-08 14:00:00-05:00,2032.800048828125,2035.9000244140625,2032.699951171875,2035.699951171875,2035.699951171875,4484
2024-01-08 15:00:00-05:00,2035.5999755859375,2036.199951171875,2032.300048828125,2033.4000244140625,2033.4000244140625,3874
2024-01-08 16:00:00-05:00,2033.300048828125,2035.0,2033.300048828125,2034.0999755859375,2034.0999755859375,1898
2024-01-08 18:00:00-05:00,2034.5,2036.800048828125,2034.0,2036.699951171875,2036.699951171875,0
2024-01-08 19:00:00-05:00,2036.5999755859375,2040.9000244140625,2036.5999755859375,2040.4000244140625,2040.4000244140625,4179
2024-01-08 20:00:00-05:00,2040.300048828125,2042.699951171875,2037.199951171875,2038.199951171875,2038.199951171875,5417
2024-01-08 21:00:00-05:00,2038.0999755859375,2041.800048828125,2038.0,2040.0999755859375,2040.0999755859375,4812
2024-01-08 22:00:00-05:00,2040.199951171875,2040.9000244140625,2039.0999755859375,2039.5999755859375,2039.5999755859375,2518
2024-01-08 23:00:00-05:00,2039.5999755859375,2040.9000244140625,2038.199951171875,2039.0,2039.0,3189
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-09 00:00:00-05:00,2038.9000244140625,2039.4000244140625,2036.199951171875,2038.5999755859375,2038.5999755859375,0
2024-01-09 01:00:00-05:00,2038.699951171875,2041.0,2037.0999755859375,2039.0,2039.0,4507
2024-01-09 02:00:00-05:00,2039.0,2043.0,2037.9000244140625,2041.9000244140625,2041.9000244140625,5723
2024-01-09 03:00:00-05:00,2041.800048828125,2044.199951171875,2037.199951171875,2040.300048828125,2040.300048828125,8096
2024-01-09 04:00:00-05:00,2040.300048828125,2043.0999755859375,2039.300048828125,2041.5999755859375,2041.5999755859375,4800
2024-01-09 05:00:00-05:00,2041.699951171875,2044.800048828125,2041.0,2041.4000244140625,2041.4000244140625,8318
2024-01-09 06:00:00-05:00,2041.5,2041.800048828125,2039.699951171875,2041.0999755859375,2041.0999755859375,3356
2024-01-09 07:00:00-05:00,2041.0999755859375,2042.4000244140625,2040.0,2042.300048828125,2042.300048828125,13584
2024-01-09 08:00:00-05:00,2042.4000244140625,2048.60009765625,2037.5,2044.9000244140625,2044.9000244140625,21880
2024-01-09 09:00:00-05:00,2044.9000244140625,2046.4000244140625,2039.800048828125,2040.5999755859375,2040.5999755859375,20344
2024-01-09 10:00:00-05:00,2040.5999755859375,2041.5999755859375,2034.5,2034.699951171875,2034.699951171875,17586
2024-01-09 11:00:00-05:00,2034.5999755859375,2037.5999755859375,2031.9000244140625,2037.199951171875,2037.199951171875,20699
2024-01-09 12:00:00-05:00,2037.199951171875,2038.0999755859375,2032.800048828125,2033.4000244140625,2033.4000244140625,9217
2024-01-09 13:00:00-05:00,2033.4000244140625,2035.5,2032.5,2034.800048828125,2034.800048828125,17590
2024-01-09 14:00:00-05:00,2034.9000244140625,2035.9000244140625,2033.5,2034.699951171875,2034.699951171875,7044
2024-01-09 15:00:00-05:00,2034.699951171875,2037.0,2034.0999755859375,2034.300048828125,2034.300048828125,3574
2024-01-09 16:00:00-05:00,2034.4000244140625,2036.4000244140625,2034.300048828125,2035.9000244140625,2035.9000244140625,2681
2024-01-09 18:00:00-05:00,2036.0,2037.0,2034.0999755859375,2036.699951171875,2036.699951171875,0
2024-01-09 19:00:00-05:00,2036.5999755859375,2037.0999755859375,2035.5,2036.0999755859375,2036.0999755859375,2408
2024-01-09 20:00:00-05:00,2036.0999755859375,2037.9000244140625,2032.9000244140625,2037.199951171875,2037.199951171875,5759
2024-01-09 21:00:00-05:00,2037.199951171875,2038.4000244140625,2035.699951171875,2037.199951171875,2037.199951171875,2925
2024-01-09 22:00:00-05:00,2037.199951171875,2037.5,2033.5999755859375,2034.300048828125,2034.300048828125,2937
2024-01-09 23:00:00-05:00,2034.300048828125,2036.0,2033.9000244140625,2035.4000244140625,2035.4000244140625,1980
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-10 00:00:00-05:00,2035.4000244140625,2035.5999755859375,2030.800048828125,2032.0,2032.0,0
2024-01-10 01:00:00-05:00,2032.0,2032.5,2029.199951171875,2030.0,2030.0,4952
2024-01-10 02:00:00-05:00,2029.5999755859375,2037.300048828125,2029.5999755859375,2036.699951171875,2036.699951171875,8063
2024-01-10 03:00:00-05:00,2036.5999755859375,2041.5999755859375,2035.800048828125,2041.199951171875,2041.199951171875,10835
2024-01-10 04:00:00-05:00,2041.0999755859375,2042.300048828125,2040.5,2041.5,2041.5,5186
2024-01-10 05:00:00-05:00,2041.5,2046.199951171875,2040.300048828125,2040.5999755859375,2040.5999755859375,6704
2024-01-10 06:00:00-05:00,2040.5999755859375,2041.0999755859375,2038.5,2039.9000244140625,2039.9000244140625,9235
2024-01-10 07:00:00-05:00,2039.9000244140625,2041.5,2036.699951171875,2037.0999755859375,2037.0999755859375,6083
2024-01-10 08:00:00-05:00,2037.0999755859375,2040.0,2035.5,2035.9000244140625,2035.9000244140625,12292
2024-01-10 09:00:00-05:00,2035.800048828125,2038.4000244140625,2031.9000244140625,2033.0999755859375,2033.0999755859375,18275
2024-01-10 10:00:00-05:00,2033.0,2035.300048828125,2030.4000244140625,2033.300048828125,2033.300048828125,15157
2024-01-10 11:00:00-05:00,2033.4000244140625,2034.0999755859375,2030.199951171875,2032.5,2032.5,11573
2024-01-10 12:00:00-05:00,2032.5999755859375,2033.300048828125,2027.5999755859375,2029.5999755859375,2029.5999755859375,8514
2024-01-10 13:00:00-05:00,2029.5999755859375,2030.0,2026.800048828125,2029.0999755859375,2029.0999755859375,28123
2024-01-10 14:00:00-05:00,2029.0999755859375,2029.800048828125,2025.9000244140625,2029.4000244140625,2029.4000244140625,5690
2024-01-10 15:00:00-05:00,2029.4000244140625,2030.5,2027.300048828125,2029.0999755859375,2029.0999755859375,7828
2024-01-10 16:00:00-05:00,2029.0999755859375,2030.0,2028.800048828125,2029.800048828125,2029.800048828125,1851
2024-01-10 18:00:00-05:00,2029.4000244140625,2032.199951171875,2029.0999755859375,2030.800048828125,2030.800048828125,0
2024-01-10 19:00:00-05:00,2031.0,2032.699951171875,2030.699951171875,2032.0999755859375,2032.0999755859375,2698
2024-01-10 20:00:00-05:00,2032.199951171875,2034.5,2031.300048828125,2033.800048828125,2033.800048828125,3691
2024-01-10 21:00:00-05:00,2033.699951171875,2036.0,2032.9000244140625,2033.5999755859375,2033.5999755859375,4207
2024-01-10 22:00:00-05:00,2033.5999755859375,2035.0999755859375,2032.800048828125,2035.0,2035.0,2532
2024-01-10 23:00:00-05:00,2035.0,2036.300048828125,2035.0,2036.0,2036.0,1590
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-11 00:00:00-05:00,2036.0999755859375,2038.5999755859375,2035.0999755859375,2037.0,2037.0,0
2024-01-11 01:00:00-05:00,2037.0,2039.300048828125,2036.300048828125,2038.300048828125,2038.300048828125,3954
2024-01-11 02:00:00-05:00,2038.199951171875,2040.0,2037.9000244140625,2038.300048828125,2038.300048828125,3489
2024-01-11 03:00:00-05:00,2038.300048828125,2038.4000244140625,2035.0,2035.4000244140625,2035.4000244140625,5721
2024-01-11 04:00:00-05:00,2035.300048828125,2037.0999755859375,2034.800048828125,2035.800048828125,2035.800048828125,4615
2024-01-11 05:00:00-05:00,2035.9000244140625,2037.199951171875,2035.0999755859375,2036.4000244140625,2036.4000244140625,3086
2024-01-11 06:00:00-05:00,2036.5,2038.9000244140625,2035.699951171875,2038.800048828125,2038.800048828125,6146
2024-01-11 07:00:00-05:00,2038.9000244140625,2039.5999755859375,2036.0999755859375,2036.9000244140625,2036.9000244140625,7896
2024-01-11 08:00:00-05:00,2037.0,2056.10009765625,2029.300048828125,2033.699951171875,2033.699951171875,47103
2024-01-11 09:00:00-05:00,2033.800048828125,2039.5999755859375,2029.0999755859375,2034.300048828125,2034.300048828125,35366
2024-01-11 10:00:00-05:00,2034.199951171875,2037.5999755859375,2029.199951171875,2033.4000244140625,2033.4000244140625,27523
2024-01-11 11:00:00-05:00,2033.4000244140625,2034.0,2017.5999755859375,2020.800048828125,2020.800048828125,40239
2024-01-11 12:00:00-05:00,2020.800048828125,2022.5999755859375,2017.4000244140625,2018.5,2018.5,16651
2024-01-11 13:00:00-05:00,2018.300048828125,2021.199951171875,2017.9000244140625,2021.0999755859375,2021.0999755859375,27055
2024-01-11 14:00:00-05:00,2021.0999755859375,2032.300048828125,2021.0,2030.9000244140625,2030.9000244140625,11908
2024-01-11 15:00:00-05:00,2031.0,2033.0,2027.9000244140625,2031.9000244140625,2031.9000244140625,6795
2024-01-11 16:00:00-05:00,2031.9000244140625,2034.0,2031.800048828125,2033.0999755859375,2033.0999755859375,2479
2024-01-11 18:00:00-05:00,2033.199951171875,2039.9000244140625,2033.0999755859375,2039.5,2039.5,0
2024-01-11 19:00:00-05:00,2039.4000244140625,2039.5999755859375,2034.699951171875,2035.4000244140625,2035.4000244140625,3638
2024-01-11 20:00:00-05:00,2035.4000244140625,2039.0999755859375,2034.300048828125,2038.0999755859375,2038.0999755859375,4481
2024-01-11 21:00:00-05:00,2038.199951171875,2039.5,2037.300048828125,2038.0999755859375,2038.0999755859375,3125
2024-01-11 22:00:00-05:00,2038.0,2039.699951171875,2037.699951171875,2038.0,2038.0,2269
2024-01-11 23:00:00-05:00,2037.9000244140625,2039.199951171875,2036.800048828125,2038.800048828125,2038.800048828125,2061
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-12 00:00:00-05:00,2038.800048828125,2041.199951171875,2037.800048828125,2040.0999755859375,2040.0999755859375,0
2024-01-12 01:00:00-05:00,2040.0,2040.800048828125,2039.0999755859375,2039.300048828125,2039.300048828125,3129
2024-01-12 02:00:00-05:00,2039.300048828125,2043.699951171875,2038.300048828125,2041.9000244140625,2041.9000244140625,7303
2024-01-12 03:00:00-05:00,2041.9000244140625,2044.300048828125,2041.5999755859375,2043.199951171875,2043.199951171875,7711
2024-01-12 04:00:00-05:00,2043.199951171875,2044.5999755859375,2042.300048828125,2042.699951171875,2042.699951171875,4520
2024-01-12 05:00:00-05:00,2042.5999755859375,2050.800048828125,2042.5999755859375,2050.5,2050.5,8400
2024-01-12 06:00:00-05:00,2050.60009765625,2052.10009765625,2048.800048828125,2050.10009765625,2050.10009765625,10808
2024-01-12 07:00:00-05:00,2050.199951171875,2058.699951171875,2050.199951171875,2052.60009765625,2052.60009765625,21258
2024-01-12 08:00:00-05:00,2052.60009765625,2061.60009765625,2049.0,2061.0,2061.0,34523
2024-01-12 09:00:00-05:00,2061.0,2067.300048828125,2058.10009765625,2060.699951171875,2060.699951171875,35372
2024-01-12 10:00:00-05:00,2060.60009765625,2065.10009765625,2055.60009765625,2058.300048828125,2058.300048828125,27766
2024-01-12 11:00:00-05:00,2058.300048828125,2060.300048828125,2052.699951171875,2052.89990234375,2052.89990234375,17682
2024-01-12 12:00:00-05:00,2052.800048828125,2053.199951171875,2045.699951171875,2048.300048828125,2048.300048828125,19177
2024-01-12 13:00:00-05:00,2048.39990234375,2053.10009765625,2047.4000244140625,2051.89990234375,2051.89990234375,22076
2024-01-12 14:00:00-05:00,2052.0,2053.60009765625,2050.60009765625,2051.699951171875,2051.699951171875,3310
2024-01-12 15:00:00-05:00,2051.60009765625,2052.10009765625,2050.300048828125,2051.800048828125,2051.800048828125,3489
2024-01-12 16:00:00-05:00,2051.800048828125,2053.60009765625,2051.199951171875,2053.60009765625,2053.60009765625,1756
Date,Open,High,Low,Close,Adj Close,Volume
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-14 18:00:00-05:00,2053.39990234375,2053.39990234375,2050.300048828125,2051.300048828125,2051.300048828125,2239
2024-01-14 19:00:00-05:00,2051.39990234375,2052.39990234375,2049.5,2051.699951171875,2051.699951171875,2317
2024-01-14 20:00:00-05:00,2051.699951171875,2055.300048828125,2051.199951171875,2054.800048828125,2054.800048828125,3460
2024-01-14 21:00:00-05:00,2054.800048828125,2060.300048828125,2053.800048828125,2060.300048828125,2060.300048828125,5321
2024-01-14 22:00:00-05:00,2060.199951171875,2061.89990234375,2059.300048828125,2061.199951171875,2061.199951171875,3834
2024-01-14 23:00:00-05:00,2061.199951171875,2061.39990234375,2057.39990234375,2058.300048828125,2058.300048828125,1841
Date,Open,High,Low,Close,Adj Close,Volume
Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-16 00:00:00-05:00,2053.0,2053.10009765625,2050.89990234375,2052.0,2052.0,0
2024-01-16 01:00:00-05:00,2051.800048828125,2054.10009765625,2050.800048828125,2054.10009765625,2054.10009765625,2786
2024-01-16 02:00:00-05:00,2054.0,2054.5,2051.60009765625,2053.199951171875,2053.199951171875,4926
2024-01-16 03:00:00-05:00,2053.10009765625,2053.89990234375,2045.699951171875,2046.699951171875,2046.699951171875,9587
2024-01-16 04:00:00-05:00,2046.800048828125,2047.5999755859375,2042.4000244140625,2045.0999755859375,2045.0999755859375,8507
2024-01-16 05:00:00-05:00,2045.0999755859375,2046.300048828125,2042.800048828125,2044.5999755859375,2044.5999755859375,5021
2024-01-16 06:00:00-05:00,2044.5999755859375,2044.800048828125,2041.699951171875,2043.5999755859375,2043.5999755859375,4993
2024-01-16 07:00:00-05:00,2043.5999755859375,2043.800048828125,2039.0999755859375,2042.199951171875,2042.199951171875,8268
2024-01-16 08:00:00-05:00,2042.0,2048.89990234375,2034.5999755859375,2041.300048828125,2041.300048828125,38027
2024-01-16 09:00:00-05:00,2041.199951171875,2046.800048828125,2040.5,2041.9000244140625,2041.9000244140625,14284
2024-01-16 10:00:00-05:00,2041.9000244140625,2045.800048828125,2041.0999755859375,2044.9000244140625,2044.9000244140625,13388
2024-01-16 11:00:00-05:00,2044.9000244140625,2045.0,2035.9000244140625,2037.0,2037.0,27182
2024-01-16 12:00:00-05:00,2037.0,2037.300048828125,2028.300048828125,2028.699951171875,2028.699951171875,28784
2024-01-16 13:00:00-05:00,2028.699951171875,2032.4000244140625,2027.5999755859375,2028.5,2028.5,13379
2024-01-16 14:00:00-05:00,2028.5999755859375,2033.699951171875,2028.4000244140625,2032.800048828125,2032.800048828125,4989
2024-01-16 15:00:00-05:00,2032.9000244140625,2033.199951171875,2031.199951171875,2031.800048828125,2031.800048828125,2850
2024-01-16 16:00:00-05:00,2031.9000244140625,2032.0999755859375,2030.5999755859375,2031.699951171875,2031.699951171875,0
2024-01-16 18:00:00-05:00,2031.699951171875,2031.800048828125,2029.0999755859375,2031.300048828125,2031.300048828125,3405
2024-01-16 19:00:00-05:00,2031.300048828125,2032.0999755859375,2029.0,2031.5999755859375,2031.5999755859375,2532
2024-01-16 20:00:00-05:00,2031.699951171875,2033.9000244140625,2030.0,2033.4000244140625,2033.4000244140625,4852
2024-01-16 21:00:00-05:00,2033.300048828125,2036.0999755859375,2030.0,2032.0,2032.0,5865
2024-01-16 22:00:00-05:00,2032.0999755859375,2032.300048828125,2026.5,2027.199951171875,2027.199951171875,4409
2024-01-16 23:00:00-05:00,2027.199951171875,2029.0999755859375,2026.5999755859375,2028.5,2028.5,2729
Datetime,Open,High,Low,Close,Adj Close,Volume
